"uid","namedLocation","domainID","siteID","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertainty","elevation","elevationUncertainty","plotID","subplotID","endDate","boutNumber","samplingProtocolVersion","targetTaxaPresent","taxonID","scientificName","taxonRank","family","nativeStatusCode","identificationQualifier","taxonIDRemarks","morphospeciesID","morphospeciesIDRemarks","identificationReferences","additionalSpecies","remarks","measuredBy","recordedBy"
"aca8ab6a-0c40-46c1-8db5-7cc7b9c9e477","GUAN_043.basePlot.div","D04","GUAN",17.968869,-66.867682,"WGS84",20.1,115.9,0.1,"GUAN_043","32.2.10","2015-08-03",1,NA,"Y","AMEL","Amyris elemifera L.","species","Rutaceae","N",NA,"","",NA,NA,NA,NA,"VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz"
"e7dbe755-1bf3-47a1-913a-aacb00c8253c","GUAN_043.basePlot.div","D04","GUAN",17.968869,-66.867682,"WGS84",20.1,115.9,0.1,"GUAN_043","40.3.10","2015-08-03",1,NA,"Y","RAAC","Randia aculeata L.","species","Rubiaceae","N",NA,"","",NA,NA,NA,NA,"VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz"
"7678baba-7b3c-4b31-8791-82a53b0bbc83","GUAN_043.basePlot.div","D04","GUAN",17.968869,-66.867682,"WGS84",20.1,115.9,0.1,"GUAN_043","32.2.10","2015-08-03",1,NA,"Y","BOURRSPP","Bourreria spp.","genus","Boraginaceae","N",NA,"","",NA,NA,NA,NA,"VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz"
"7b8eb61a-3343-4cc3-a29c-e22639acc453","GUAN_043.basePlot.div","D04","GUAN",17.968869,-66.867682,"WGS84",20.1,115.9,0.1,"GUAN_043","31","2015-08-03",1,NA,"Y","SWMA2","Swietenia mahagoni (L.) Jacq.","species","Meliaceae","N",NA,"","",NA,NA,NA,NA,"VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz"
"bcf2be74-bc38-4713-8dbd-7e9d97eeb6c9","GUAN_043.basePlot.div","D04","GUAN",17.968869,-66.867682,"WGS84",20.1,115.9,0.1,"GUAN_043","31.4.10","2015-08-03",1,NA,"Y","BOURR","Bourreria sp.","genus","Boraginaceae","N",NA,"","",NA,NA,NA,NA,"VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz"
"acfe75ac-77a0-4598-9e3e-d53de2dc56ed","GUAN_043.basePlot.div","D04","GUAN",17.968869,-66.867682,"WGS84",20.1,115.9,0.1,"GUAN_043","32","2015-08-03",1,NA,"Y","CAHA9","Capparis hastata Jacq.","species","Capparaceae","N",NA,"","",NA,NA,NA,NA,"VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz"
"3d9dce4f-4fb5-42e6-9c87-37ee11c1c4bc","GUAN_043.basePlot.div","D04","GUAN",17.968869,-66.867682,"WGS84",20.1,115.9,0.1,"GUAN_043","31.4.10","2015-08-03",1,NA,"Y","PIUN","Pithecellobium unguis-cati (L.) Benth.","species","Fabaceae","N",NA,"","",NA,NA,NA,NA,"VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz"
"5d000bcc-196b-4701-9e2e-66a30270aec3","GUAN_043.basePlot.div","D04","GUAN",17.968869,-66.867682,"WGS84",20.1,115.9,0.1,"GUAN_043","32","2015-08-03",1,NA,"Y","BUSI","Bursera simaruba (L.) Sarg.","species","Burseraceae","N",NA,"","",NA,NA,NA,NA,"VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz"
"cc58d7a8-303a-486f-becd-7564508e09dd","GUAN_043.basePlot.div","D04","GUAN",17.968869,-66.867682,"WGS84",20.1,115.9,0.1,"GUAN_043","31.4.10","2015-08-03",1,NA,"Y","EUFO3","Eugenia foetida Pers.","species","Myrtaceae","N",NA,"","",NA,NA,NA,NA,"VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz"
"6e1350df-d1a9-4bda-bd82-5627e121a5a8","GUAN_043.basePlot.div","D04","GUAN",17.968869,-66.867682,"WGS84",20.1,115.9,0.1,"GUAN_043","32","2015-08-03",1,NA,"Y","COAR3","Colubrina arborescens (Mill.) Sarg.","species","Rhamnaceae","N",NA,"","",NA,NA,NA,NA,"VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz"
"321ab95d-506e-47c8-ba4a-2aa6285b2ca0","GUAN_043.basePlot.div","D04","GUAN",17.968869,-66.867682,"WGS84",20.1,115.9,0.1,"GUAN_043","32.2.10","2015-08-03",1,NA,"Y","GYLU","Gymnanthes lucida Sw.","species","Euphorbiaceae","N",NA,"","",NA,NA,NA,NA,"VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz"
"ba966e47-90b3-495c-94f9-71184bef7a3a","GUAN_043.basePlot.div","D04","GUAN",17.968869,-66.867682,"WGS84",20.1,115.9,0.1,"GUAN_043","32.2.10","2015-08-03",1,NA,"Y","FABACE","Fabaceae sp.","family","Fabaceae","UNK",NA,"","",NA,NA,NA,NA,"VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz"
"23cdcc70-6c60-4f7c-aca6-908b56e33375","GUAN_043.basePlot.div","D04","GUAN",17.968869,-66.867682,"WGS84",20.1,115.9,0.1,"GUAN_043","32.2.10","2015-08-03",1,NA,"Y","EXCA","Exostema caribaeum (Jacq.) Schult.","species","Rubiaceae","N",NA,"","",NA,NA,NA,NA,"VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz"
"ae5c1a69-e721-4cc3-97c3-1c53640068ab","GUAN_043.basePlot.div","D04","GUAN",17.968869,-66.867682,"WGS84",20.1,115.9,0.1,"GUAN_043","31.4.10","2015-08-03",1,NA,"Y","2PLANT","Unknown plant","kingdom","","UNK",NA,"","Crowded Twigs",NA,NA,NA,NA,"VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz"
"8ab21338-d9e0-4718-91ba-3ca348d620ea","GUAN_043.basePlot.div","D04","GUAN",17.968869,-66.867682,"WGS84",20.1,115.9,0.1,"GUAN_043","32","2015-08-03",1,NA,"Y","2PLANT","Unknown plant","kingdom","","UNK",NA,"","Tiny knotched leaves",NA,NA,NA,NA,"VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz"
"ed055276-95be-46a1-b7d5-c1f932ee55d4","GUAN_043.basePlot.div","D04","GUAN",17.968869,-66.867682,"WGS84",20.1,115.9,0.1,"GUAN_043","31.4.10","2015-08-03",1,NA,"Y","EXCA","Exostema caribaeum (Jacq.) Schult.","species","Rubiaceae","N",NA,"","",NA,NA,NA,NA,"VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz"
"9f339b48-403c-4ffd-b4ea-5024a274f4c6","GUAN_043.basePlot.div","D04","GUAN",17.968869,-66.867682,"WGS84",20.1,115.9,0.1,"GUAN_043","40","2015-08-03",1,NA,"Y","ARCA20","Argythamnia candicans Sw.","species","Euphorbiaceae","N",NA,"","",NA,NA,NA,NA,"VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz"
"800a64be-f746-43ad-9fb4-a8e16db1bcab","GUAN_043.basePlot.div","D04","GUAN",17.968869,-66.867682,"WGS84",20.1,115.9,0.1,"GUAN_043","40","2015-08-03",1,NA,"Y","EUFO3","Eugenia foetida Pers.","species","Myrtaceae","N",NA,"","",NA,NA,NA,NA,"VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz"
"af88758c-c107-4399-9990-d9b7ed60c9bd","GUAN_043.basePlot.div","D04","GUAN",17.968869,-66.867682,"WGS84",20.1,115.9,0.1,"GUAN_043","40","2015-08-03",1,NA,"Y","GUSA","Guaiacum sanctum L.","species","Zygophyllaceae","N",NA,"","",NA,NA,NA,NA,"VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz"
"d62a0dc9-1e64-4f88-a463-9600862537e4","GUAN_043.basePlot.div","D04","GUAN",17.968869,-66.867682,"WGS84",20.1,115.9,0.1,"GUAN_043","40","2015-08-03",1,NA,"Y","EUAX","Eugenia axillaris (Sw.) Willd.","species","Myrtaceae","N",NA,"","",NA,NA,NA,NA,"VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz"
"6f14d6ec-b5a8-49de-a2fd-fcd8cefe1a7f","GUAN_043.basePlot.div","D04","GUAN",17.968869,-66.867682,"WGS84",20.1,115.9,0.1,"GUAN_043","40.1.10","2015-08-03",1,NA,"Y","CAHA9","Capparis hastata Jacq.","species","Capparaceae","N",NA,"","",NA,NA,NA,NA,"VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz"
"949c7053-fc31-436e-acfe-2a79cd6c8937","GUAN_043.basePlot.div","D04","GUAN",17.968869,-66.867682,"WGS84",20.1,115.9,0.1,"GUAN_043","40.1.10","2015-08-03",1,NA,"Y","EUFO3","Eugenia foetida Pers.","species","Myrtaceae","N",NA,"","",NA,NA,NA,NA,"VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz"
"0e7f917c-8a11-40ea-984a-6abda0bf1c58","GUAN_043.basePlot.div","D04","GUAN",17.968869,-66.867682,"WGS84",20.1,115.9,0.1,"GUAN_043","40.1.10","2015-08-03",1,NA,"Y","KRFE","Krugiodendron ferreum (Vahl) Urb.","species","Rhamnaceae","N",NA,"","",NA,NA,NA,NA,"VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz"
"13a2d4c4-525f-4ff7-b6fe-2a387a2c9fd8","GUAN_043.basePlot.div","D04","GUAN",17.968869,-66.867682,"WGS84",20.1,115.9,0.1,"GUAN_043","40","2015-08-03",1,NA,"Y","CAHA9","Capparis hastata Jacq.","species","Capparaceae","N",NA,"","",NA,NA,NA,NA,"VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz"
"30dfda50-8894-4785-bb0d-17b1ff238558","GUAN_043.basePlot.div","D04","GUAN",17.968869,-66.867682,"WGS84",20.1,115.9,0.1,"GUAN_043","40","2015-08-03",1,NA,"Y","GUOF","Guaiacum officinale L.","species","Zygophyllaceae","N",NA,"","",NA,NA,NA,NA,"VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz"
"600f5ba0-33c9-4c8b-9eac-62f9bf8b607f","GUAN_043.basePlot.div","D04","GUAN",17.968869,-66.867682,"WGS84",20.1,115.9,0.1,"GUAN_043","40.1.10","2015-08-03",1,NA,"Y","2PLANT","Unknown plant","kingdom","","UNK",NA,"","Crowded Twigs",NA,NA,NA,NA,"VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz"
"b3a58244-002a-417b-b8b5-2cee7b8bb98d","GUAN_043.basePlot.div","D04","GUAN",17.968869,-66.867682,"WGS84",20.1,115.9,0.1,"GUAN_043","40","2015-08-03",1,NA,"Y","2PLANT","Unknown plant","kingdom","","UNK",NA,"","Tiny leaves spiny",NA,NA,NA,NA,"VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz"
"d6e4cf07-e7cc-4761-a8d2-23a5056f342d","GUAN_043.basePlot.div","D04","GUAN",17.968869,-66.867682,"WGS84",20.1,115.9,0.1,"GUAN_043","40","2015-08-03",1,NA,"Y","SWMA2","Swietenia mahagoni (L.) Jacq.","species","Meliaceae","N",NA,"","",NA,NA,NA,NA,"VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz"
"699502b4-38da-41fc-a3d2-cf6a3bc25937","GUAN_043.basePlot.div","D04","GUAN",17.968869,-66.867682,"WGS84",20.1,115.9,0.1,"GUAN_043","40","2015-08-03",1,NA,"Y","AMEL","Amyris elemifera L.","species","Rutaceae","N",NA,"","",NA,NA,NA,NA,"VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz"
"ef34387e-4f8a-4256-8339-abd1b274d257","GUAN_043.basePlot.div","D04","GUAN",17.968869,-66.867682,"WGS84",20.1,115.9,0.1,"GUAN_043","31","2015-08-03",1,NA,"Y","BUSI","Bursera simaruba (L.) Sarg.","species","Burseraceae","N",NA,"","",NA,NA,NA,NA,"VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz"
"052a810f-5e42-49a2-9a73-b6365e19ab74","GUAN_043.basePlot.div","D04","GUAN",17.968869,-66.867682,"WGS84",20.1,115.9,0.1,"GUAN_043","41.4.10","2015-08-03",1,NA,"Y","2PLANT","Unknown plant","kingdom","","UNK",NA,"","Oblanceolate leaves",NA,NA,NA,NA,"VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz"
"e55985f5-2c30-4c20-a4ae-dc9dd66df67b","GUAN_043.basePlot.div","D04","GUAN",17.968869,-66.867682,"WGS84",20.1,115.9,0.1,"GUAN_043","31","2015-08-03",1,NA,"Y","CRFL23","Croton flavens L.","species","Euphorbiaceae","N",NA,"","",NA,NA,NA,NA,"VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz"
"760a5d21-ed38-4a16-9fb5-a0b9a0aae9e4","GUAN_043.basePlot.div","D04","GUAN",17.968869,-66.867682,"WGS84",20.1,115.9,0.1,"GUAN_043","41.4.10","2015-08-03",1,NA,"Y","SIOB","Sideroxylon obovatum Lam.","species","Sapotaceae","N",NA,"","",NA,NA,NA,NA,"VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz"
"bd518327-c88b-486e-b0ec-4a45d2f8a57d","GUAN_043.basePlot.div","D04","GUAN",17.968869,-66.867682,"WGS84",20.1,115.9,0.1,"GUAN_043","41.1.10","2015-08-03",1,NA,"Y","AMEL","Amyris elemifera L.","species","Rutaceae","N",NA,"","",NA,NA,NA,NA,"VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz"
"ac180513-6073-485f-bec6-34725f1aa70b","GUAN_043.basePlot.div","D04","GUAN",17.968869,-66.867682,"WGS84",20.1,115.9,0.1,"GUAN_043","41.1.10","2015-08-03",1,NA,"Y","2PLANT","Unknown plant","kingdom","","UNK",NA,"","Scaly bark",NA,NA,NA,NA,"VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz"
"ca6289f5-70dd-4873-a9c4-33653a540aeb","GUAN_043.basePlot.div","D04","GUAN",17.968869,-66.867682,"WGS84",20.1,115.9,0.1,"GUAN_043","41","2015-08-03",1,NA,"Y","BUSI","Bursera simaruba (L.) Sarg.","species","Burseraceae","N",NA,"","",NA,NA,NA,NA,"VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz"
"7e18117f-8505-4aca-bae1-4e914fb2df6d","GUAN_043.basePlot.div","D04","GUAN",17.968869,-66.867682,"WGS84",20.1,115.9,0.1,"GUAN_043","41.4.10","2015-08-03",1,NA,"Y","KRFE","Krugiodendron ferreum (Vahl) Urb.","species","Rhamnaceae","N",NA,"","",NA,NA,NA,NA,"VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz"
"d62a91fd-6bdb-479c-ac20-831e434f367f","GUAN_043.basePlot.div","D04","GUAN",17.968869,-66.867682,"WGS84",20.1,115.9,0.1,"GUAN_043","40.3.10","2015-08-03",1,NA,"Y","KRFE","Krugiodendron ferreum (Vahl) Urb.","species","Rhamnaceae","N",NA,"","",NA,NA,NA,NA,"VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz"
"feba07ae-7e5e-4909-9c4f-8e79e4d9f369","GUAN_043.basePlot.div","D04","GUAN",17.968869,-66.867682,"WGS84",20.1,115.9,0.1,"GUAN_043","31.1.10","2015-08-03",1,NA,"Y","PIUN","Pithecellobium unguis-cati (L.) Benth.","species","Fabaceae","N",NA,"","",NA,NA,NA,NA,"VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz"
"51c5ec25-f171-48b8-b1d2-923e3ef30683","GUAN_043.basePlot.div","D04","GUAN",17.968869,-66.867682,"WGS84",20.1,115.9,0.1,"GUAN_043","31","2015-08-03",1,NA,"Y","CODI8","Coccoloba diversifolia Jacq.","species","Polygonaceae","N",NA,"","",NA,NA,NA,NA,"VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz"
"4ed8d067-504f-4f85-96ee-0e04fc599946","GUAN_043.basePlot.div","D04","GUAN",17.968869,-66.867682,"WGS84",20.1,115.9,0.1,"GUAN_043","41","2015-08-03",1,NA,"Y","EXCA","Exostema caribaeum (Jacq.) Schult.","species","Rubiaceae","N",NA,"","",NA,NA,NA,NA,"VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz"
"1e44f237-a1ee-4561-86fb-97249acff368","GUAN_043.basePlot.div","D04","GUAN",17.968869,-66.867682,"WGS84",20.1,115.9,0.1,"GUAN_043","31","2015-08-03",1,NA,"Y","EUGEN","Eugenia sp.","genus","Myrtaceae","UNK",NA,"","",NA,NA,NA,NA,"VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz"
"cb2eff6f-91d2-4d4e-a455-78732f3ad2bd","GUAN_043.basePlot.div","D04","GUAN",17.968869,-66.867682,"WGS84",20.1,115.9,0.1,"GUAN_043","31.1.10","2015-08-03",1,NA,"Y","PIAL3","Pisonia albida (Heimerl) Britton ex Standl.","species","Nyctaginaceae","N",NA,"","",NA,NA,NA,NA,"VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz"
"3859fb9a-c64b-46ba-ab08-d4bb1ccbbcb1","GUAN_043.basePlot.div","D04","GUAN",17.968869,-66.867682,"WGS84",20.1,115.9,0.1,"GUAN_043","31.4.10","2015-08-03",1,NA,"Y","GUOF","Guaiacum officinale L.","species","Zygophyllaceae","N",NA,"","",NA,NA,NA,NA,"VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz"
"9e5721c4-19ad-43e1-84cb-739e4cb66f0c","GUAN_043.basePlot.div","D04","GUAN",17.968869,-66.867682,"WGS84",20.1,115.9,0.1,"GUAN_043","40.3.10","2015-08-03",1,NA,"Y","OTHE","Plantae sp.","kingdom","","UNK",NA,"Leucothrinax morrisii","",NA,NA,NA,NA,"VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz"
"b115fc5e-407b-4cda-94e8-ff78001040c0","GUAN_043.basePlot.div","D04","GUAN",17.968869,-66.867682,"WGS84",20.1,115.9,0.1,"GUAN_043","31.1.10","2015-08-03",1,NA,"Y","AMEL","Amyris elemifera L.","species","Rutaceae","N",NA,"","",NA,NA,NA,NA,"VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz"
"5bbd7171-53cb-443c-90fb-a9af9a098dd4","GUAN_043.basePlot.div","D04","GUAN",17.968869,-66.867682,"WGS84",20.1,115.9,0.1,"GUAN_043","31","2015-08-03",1,NA,"Y","RAAC","Randia aculeata L.","species","Rubiaceae","N",NA,"","",NA,NA,NA,NA,"VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz"
"680b7f30-a3b1-426f-851f-55647e53a7e2","GUAN_043.basePlot.div","D04","GUAN",17.968869,-66.867682,"WGS84",20.1,115.9,0.1,"GUAN_043","40.3.10","2015-08-03",1,NA,"Y","CROTO","Croton sp.","genus","Euphorbiaceae","N",NA,"Croton glabellus","",NA,NA,NA,NA,"VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz"
"31561193-1c39-4e56-8e58-c225cefe6bbd","GUAN_043.basePlot.div","D04","GUAN",17.968869,-66.867682,"WGS84",20.1,115.9,0.1,"GUAN_043","41","2015-08-03",1,NA,"Y","CRFL23","Croton flavens L.","species","Euphorbiaceae","N",NA,"","",NA,NA,NA,NA,"VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz"
"76257b6b-ae80-434f-ae6f-c02b9923e0ec","GUAN_043.basePlot.div","D04","GUAN",17.968869,-66.867682,"WGS84",20.1,115.9,0.1,"GUAN_043","41","2015-08-03",1,NA,"Y","CAPPA","Capparis sp.","genus","Capparaceae","N",NA,"","",NA,NA,NA,NA,"VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz"
"cbd30af2-a494-478b-b422-5b28eea966b6","GUAN_043.basePlot.div","D04","GUAN",17.968869,-66.867682,"WGS84",20.1,115.9,0.1,"GUAN_043","32.4.10","2015-08-03",1,NA,"N","","","","","",NA,"","",NA,NA,NA,NA,"VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz"
"b3e6809b-d109-4a1f-bedd-6525b14fb6f4","GUAN_043.basePlot.div","D04","GUAN",17.968869,-66.867682,"WGS84",20.1,115.9,0.1,"GUAN_043","31.1.10","2015-08-03",1,NA,"Y","GYLU","Gymnanthes lucida Sw.","species","Euphorbiaceae","N",NA,"","",NA,NA,NA,NA,"VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz"
"eeae6e8a-d520-4ca7-9956-55e0abf9fca9","GUAN_017.basePlot.div","D04","GUAN",17.965518,-66.835162,"WGS84",20.1,75.5,0.1,"GUAN_017","41.1.10","2015-08-11",1,NA,"Y","PIAL3","Pisonia albida (Heimerl) Britton ex Standl.","species","Nyctaginaceae","N",NA,"","",NA,NA,NA,NA,"8rHzSbnDOXhpq1RB6lSoH2hgWBtav0ErlRGPB+twq8M=","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz"
"47df47f7-6090-4871-8aad-b3bcde70b66c","GUAN_017.basePlot.div","D04","GUAN",17.965518,-66.835162,"WGS84",20.1,75.5,0.1,"GUAN_017","40","2015-08-11",1,NA,"Y","BOURR","Bourreria sp.","genus","Boraginaceae","N",NA,"","",NA,NA,NA,NA,"8rHzSbnDOXhpq1RB6lSoH2hgWBtav0ErlRGPB+twq8M=","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz"
"b5457c3d-ff75-48c6-9188-2f8629e9c974","GUAN_017.basePlot.div","D04","GUAN",17.965518,-66.835162,"WGS84",20.1,75.5,0.1,"GUAN_017","41.4.10","2015-08-11",1,NA,"Y","2PLANT","Unknown plant","kingdom","","UNK",NA,"","Coccoloba like",NA,NA,NA,NA,"8rHzSbnDOXhpq1RB6lSoH2hgWBtav0ErlRGPB+twq8M=","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz"
"e6b9150f-9791-4b27-a662-f9cab9b717d4","GUAN_017.basePlot.div","D04","GUAN",17.965518,-66.835162,"WGS84",20.1,75.5,0.1,"GUAN_017","40","2015-08-11",1,NA,"Y","GUSA","Guaiacum sanctum L.","species","Zygophyllaceae","N",NA,"","",NA,NA,NA,NA,"8rHzSbnDOXhpq1RB6lSoH2hgWBtav0ErlRGPB+twq8M=","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz"
"a94afa8c-597d-4431-b915-779b29b9830d","GUAN_017.basePlot.div","D04","GUAN",17.965518,-66.835162,"WGS84",20.1,75.5,0.1,"GUAN_017","40","2015-08-11",1,NA,"Y","KRFE","Krugiodendron ferreum (Vahl) Urb.","species","Rhamnaceae","N",NA,"","",NA,NA,NA,NA,"8rHzSbnDOXhpq1RB6lSoH2hgWBtav0ErlRGPB+twq8M=","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz"
"065cbf92-ed16-4566-a5b6-a57b1eb57208","GUAN_017.basePlot.div","D04","GUAN",17.965518,-66.835162,"WGS84",20.1,75.5,0.1,"GUAN_017","40","2015-08-11",1,NA,"Y","BUSI","Bursera simaruba (L.) Sarg.","species","Burseraceae","N",NA,"","",NA,NA,NA,NA,"8rHzSbnDOXhpq1RB6lSoH2hgWBtav0ErlRGPB+twq8M=","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz"
"936dc9fd-897c-4b8e-8501-d3354d6065c5","GUAN_002.basePlot.div","D04","GUAN",17.970294,-66.824633,"WGS84",20.1,89.1,0.1,"GUAN_002","41","2015-08-11",1,NA,"Y","REUN","Reynosia uncinata Urb.","species","Rhamnaceae","N",NA,"","",NA,NA,NA,NA,"fiApssCEcSVZh4fTchGlfQK3pYYnYQUQ","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz"
"047bfded-cb6f-4ab7-bb2a-75695c45270d","GUAN_002.basePlot.div","D04","GUAN",17.970294,-66.824633,"WGS84",20.1,89.1,0.1,"GUAN_002","41.1.10","2015-08-11",1,NA,"Y","CROTO","Croton sp.","genus","Euphorbiaceae","N",NA,"Croton glabellus","",NA,NA,NA,NA,"fiApssCEcSVZh4fTchGlfQK3pYYnYQUQ","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz"
"08ed0112-b040-417e-baad-05a2d874b192","GUAN_002.basePlot.div","D04","GUAN",17.970294,-66.824633,"WGS84",20.1,89.1,0.1,"GUAN_002","41.1.10","2015-08-11",1,NA,"Y","FABACE","Fabaceae sp.","family","Fabaceae","UNK",NA,"","",NA,NA,NA,NA,"fiApssCEcSVZh4fTchGlfQK3pYYnYQUQ","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz"
